age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no
25,student,single,secondary,no,469,no,no,cellular,24,feb,524,1,187,2,success,no
29,management,single,tertiary,no,502,no,no,cellular,12,apr,366,2,199,3,other,no
61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,no
33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,no
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,379,2,92,3,failure,no
52,technician,married,secondary,no,337,yes,no,cellular,8,may,247,1,261,4,failure,no
77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no
27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no
51,admin.,married,secondary,no,176,no,no,cellular,28,jan,214,1,183,2,failure,no
32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,361,4,failure,no
29,admin.,single,secondary,no,260,yes,no,cellular,4,feb,453,2,273,2,failure,no
46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,837,1,307,1,other,no
36,services,married,secondary,no,145,yes,no,cellular,2,feb,109,1,252,2,other,no
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,no
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,no
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
32,technician,married,secondary,no,367,yes,no,cellular,11,may,214,2,276,3,failure,no
23,blue-collar,single,secondary,no,537,yes,no,cellular,7,may,172,1,353,2,other,no
40,blue-collar,married,secondary,no,750,yes,yes,cellular,16,apr,340,1,281,1,failure,no
56,management,divorced,tertiary,no,505,no,no,cellular,9,feb,108,2,199,3,other,no
77,management,married,secondary,no,397,no,no,telephone,8,nov,207,1,185,3,success,no
43,management,married,tertiary,no,0,yes,no,cellular,7,may,240,3,293,5,failure,no
31,admin.,single,tertiary,no,383,no,yes,cellular,6,feb,119,1,214,1,failure,no
45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,283,1,165,3,failure,no
26,student,single,secondary,no,2503,no,no,cellular,30,apr,121,1,63,2,failure,no
30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,426,2,189,6,failure,no
35,technician,married,secondary,no,128,no,yes,cellular,29,jan,456,1,205,2,other,no
37,blue-collar,divorced,secondary,no,719,yes,no,cellular,13,may,118,1,365,1,failure,no
36,technician,married,tertiary,no,202,no,no,cellular,1,jun,206,1,192,1,failure,no
50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,228,2,363,2,failure,no
34,technician,single,secondary,no,664,yes,yes,cellular,11,may,88,2,343,2,other,no
41,admin.,divorced,secondary,no,1967,yes,no,cellular,18,may,115,1,341,1,failure,no
38,technician,single,secondary,no,103,yes,no,cellular,2,feb,159,1,187,3,failure,no
29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no
73,retired,married,primary,no,1388,no,no,cellular,20,jul,146,3,190,3,success,no
54,blue-collar,divorced,secondary,no,-473,yes,no,cellular,14,may,239,1,351,2,failure,no
35,blue-collar,married,secondary,no,911,yes,no,cellular,20,nov,434,2,181,5,other,no
57,retired,divorced,secondary,no,-663,yes,no,cellular,13,may,210,1,351,2,failure,no
28,management,married,secondary,no,3,yes,no,cellular,14,sep,112,2,24,2,other,no
40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
53,technician,married,tertiary,no,431,yes,no,cellular,5,may,55,1,328,1,failure,no
48,admin.,married,secondary,no,0,yes,no,cellular,8,may,85,1,168,2,failure,no
49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure,no
30,self-employed,married,tertiary,no,163,yes,no,cellular,18,may,149,1,362,8,other,no
59,management,married,tertiary,no,287,yes,no,cellular,20,apr,818,2,242,8,failure,no
38,technician,married,secondary,no,183,yes,no,cellular,16,apr,256,3,339,2,failure,no
42,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,no
54,management,married,secondary,no,2895,yes,no,cellular,9,feb,20,2,256,1,failure,no
34,blue-collar,single,secondary,no,2764,yes,no,cellular,13,may,158,1,357,1,failure,no
32,student,single,secondary,no,14,no,no,cellular,19,aug,144,3,136,1,other,no
34,admin.,single,secondary,no,1352,yes,no,cellular,20,apr,126,1,334,3,other,no
44,blue-collar,married,secondary,no,794,yes,no,cellular,5,feb,342,1,252,1,other,no
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,no
36,admin.,single,secondary,no,115,no,no,cellular,4,may,134,3,91,1,failure,no
41,admin.,divorced,secondary,no,1076,yes,no,cellular,3,jun,77,2,391,2,other,no
48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,other,no
33,technician,married,secondary,no,348,yes,no,cellular,7,may,263,2,294,1,success,no
26,admin.,single,tertiary,no,3730,yes,no,cellular,11,mar,93,1,98,4,other,no
36,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,may,450,2,304,2,success,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
50,housemaid,single,primary,no,1158,yes,no,cellular,3,feb,116,3,265,3,failure,no
30,management,single,tertiary,no,726,yes,no,cellular,16,apr,39,1,342,3,failure,no
45,housemaid,divorced,primary,no,221,no,no,cellular,2,feb,93,1,235,1,failure,no
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,96,1,125,2,failure,no
35,management,married,tertiary,yes,-10,yes,no,cellular,15,may,168,2,364,1,other,no
32,admin.,married,secondary,no,3540,yes,no,cellular,18,may,213,1,178,1,failure,no
32,blue-collar,single,secondary,no,760,yes,no,cellular,16,apr,445,1,148,2,other,no
25,services,married,secondary,no,10,yes,no,cellular,7,may,51,1,294,1,failure,no
31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,may,603,2,17,2,failure,no
42,blue-collar,married,secondary,no,1154,yes,no,cellular,16,apr,341,2,336,3,other,no
37,admin.,married,secondary,no,68,yes,yes,cellular,13,may,151,2,351,1,failure,no
34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,failure,no
32,admin.,single,secondary,no,4344,yes,no,cellular,17,nov,79,2,118,3,failure,no
34,technician,married,secondary,no,4,yes,no,cellular,2,feb,105,2,263,1,failure,no
26,services,single,secondary,no,162,yes,no,cellular,2,mar,185,2,130,8,other,no
33,self-employed,single,tertiary,no,658,yes,no,cellular,12,apr,93,1,173,2,success,no
25,services,single,secondary,no,199,no,no,cellular,16,aug,111,2,95,3,other,no
60,technician,married,primary,no,4243,yes,no,cellular,4,feb,387,1,251,1,failure,no
40,technician,single,tertiary,no,47,yes,no,cellular,5,may,159,1,365,1,failure,no
27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,no
38,services,married,tertiary,no,0,yes,no,cellular,17,apr,239,1,147,4,failure,no
46,management,married,secondary,no,21,yes,no,cellular,7,may,124,1,338,2,failure,no
30,blue-collar,single,secondary,no,971,yes,no,cellular,17,apr,283,1,317,2,other,no
37,management,married,tertiary,no,1594,yes,no,cellular,17,apr,110,1,260,5,failure,no
60,retired,divorced,tertiary,no,-134,no,no,cellular,12,may,243,1,271,4,failure,no
35,blue-collar,married,secondary,no,80,yes,yes,cellular,21,nov,38,2,172,2,failure,no
43,technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,failure,no
